order_id,book_id,price
6848,5343,17.87
7409,10169,6.31
1774,10697,0.76
2132,3755,4.51
9010,2654,4.55
2815,6526,17.74
7400,10520,19.55
9008,9587,13.58
1089,3473,8.28
3111,2386,5.17
8028,2042,14.49
6423,7196,10.36
6836,1251,12.05
8561,10940,11.06
2887,2299,3.74
5056,2112,7.05
5481,4774,13.22
9115,2240,12.7
9713,10933,4.99
7713,3377,2.62
5847,6238,16.77
7482,2578,18.11
3703,6292,2.66
4035,1537,5.65
3322,2551,5.88
7436,3508,3.89
2699,10836,17.62
4733,8229,19.7
5765,9007,15.14
6813,2664,14.39
2459,2477,18.66
7401,2125,7.42
4957,8697,17.69
4337,1476,14.53
5584,4825,13.63
9651,977,0.88
2709,5524,10.67
4827,3080,5.55
4915,7056,5.2
2931,5534,3.69
9249,6163,10.95
7088,6855,3.34
2558,3308,19.77
5663,5662,8.48
2758,9585,2.62
6134,3622,6.53
7635,9193,19.58
2766,1356,9.4
7857,10740,0.61
4153,2730,11.82
1696,4838,9.88
5407,10962,16.89
2012,8209,6.97
8175,1491,4.75
6741,4401,3.09
6420,2508,8.55
3372,5404,15.15
9686,7390,14.79
9997,4960,16.85
3226,8186,7.96
3747,3008,18.45
9349,1523,2.98
6185,4705,12.6
5817,1409,15.29
1070,6285,10.4
7400,1213,1.39
2163,3184,4.5
8042,7221,19.8
7051,6844,11.07
8187,3657,3.42
1422,2093,6.93
6845,9846,18.5
4599,10549,15.26
9421,4904,19.91
3334,2586,10.99
1724,7205,13.96
8954,4864,15.69
4744,5135,17.02
8189,2069,11.14
3733,10048,6.53
7916,3070,19.88
9032,5140,1.41
5984,8051,5.75
9181,2221,4.69
6149,10826,7.58
5229,10438,2.2
2110,7960,2.17
4967,7719,6.63
7218,10008,13.93
2274,9993,0.42
2191,749,15.02
4506,6254,11.68
1741,8397,4.76
2195,9488,14.57
3119,7591,12.66
5255,7496,10.65
6468,10116,6.0
5302,945,1.15
5567,2866,2.61
2115,3657,16.92
2280,2630,1.73
1017,11034,13.54
2207,3576,14.41
1969,4512,5.27
9479,7720,6.94
6849,3174,9.38
6827,5628,0.16
3022,2722,11.81
5668,2931,2.78
1354,3539,15.81
4522,8527,16.99
7010,7463,17.62
5993,6451,16.71
7946,6842,9.7
5633,10328,0.96
1287,11064,16.52
9031,759,3.64
2784,10881,18.95
7302,659,14.2
2366,1211,2.9
2125,9357,2.55
9681,8609,2.79
7944,8181,14.42
5785,2490,16.01
2158,2861,3.41
2161,1460,1.71
4581,1501,17.91
5780,5933,13.78
3765,6408,0.44
2729,5285,2.26
6053,3170,4.18
4949,4493,3.23
8608,7995,6.34
9288,8980,10.21
1718,3410,12.96
6213,6789,5.72
5624,8670,18.44
2754,9586,6.24
3824,9377,4.47
8008,1021,2.94
2412,8257,5.96
9312,374,8.9
9328,2806,18.11
6092,9810,5.13
3183,2643,9.71
2140,2561,5.78
6768,10146,13.36
2055,1456,2.69
6370,2451,10.83
8481,7951,13.81
1525,565,16.31
7740,4474,6.24
3117,9881,4.86
6152,4127,0.06
9050,8175,13.87
7692,880,5.49
5681,9741,17.3
6148,9239,7.4
4255,654,11.32
4287,7921,9.78
4970,5547,14.06
3850,8027,7.71
6040,848,11.75
1639,2695,9.44
6159,7759,18.9
9861,446,11.91
8387,2023,1.2
3024,4954,0.57
5653,11018,10.3
1960,1469,8.7
1353,8748,12.29
7053,8214,17.69
4919,3107,2.89
4789,366,16.04
3033,10447,17.17
6368,10252,4.84
1912,9259,12.59
4977,8995,11.46
5086,1967,16.53
8010,647,11.94
4834,5866,6.87
8376,6638,19.26
6461,3854,14.11
9244,7994,18.25
3454,6606,1.5
1555,4626,11.89
1685,9035,3.46
7778,8656,2.19
4651,2307,6.04
6651,10742,12.64
7788,5352,16.89
8403,8112,17.81
8201,256,4.42
2967,5311,11.1
7085,3304,18.58
9336,3737,1.66
5938,4318,18.9
5650,1431,4.44
3299,11041,11.91
1952,1460,8.92
2840,245,9.6
5635,5711,4.39
2692,3984,19.13
5214,7672,11.93
7700,4526,11.44
9463,7443,15.86
3065,552,6.73
2990,7592,5.03
9288,7208,5.11
8867,6924,4.28
3707,3330,19.59
6900,9594,12.87
2473,4961,6.59
3679,7032,13.25
6079,8900,10.05
7677,7967,11.54
3159,6439,13.42
5584,5685,4.62
7261,5418,0.43
4271,3091,8.96
9305,4763,15.14
7799,3056,5.54
8593,10961,9.95
4900,9401,17.44
9643,1412,4.57
5238,3282,0.29
7633,4830,15.95
9041,10985,2.55
6355,8842,8.98
4459,3864,6.08
8138,11066,4.1
5580,3341,3.32
5103,2860,1.24
2164,5708,6.33
4834,7654,8.61
6316,2861,11.02
9505,8766,8.38
4387,9998,12.07
9924,193,0.58
8076,3271,7.6
8658,2630,9.17
1495,2549,7.08
2266,9630,5.68
8568,6055,5.56
1763,2533,11.25
3508,1928,12.93
4887,5572,1.83
1647,9247,16.57
6909,10750,13.6
3015,1351,17.38
4512,6424,19.29
2452,7703,19.06
2439,336,17.81
8593,7566,12.55
9389,8625,19.18
9849,224,7.62
2904,10680,12.17
9426,7844,13.17
4424,6582,7.46
9165,1721,16.41
1823,4149,17.78
5985,7502,3.44
8171,3949,13.72
3255,4934,12.59
2710,7061,4.34
8306,3851,12.98
2263,5657,7.6
2244,5995,16.23
2417,4677,6.4
1771,7257,14.42
2543,221,4.15
5412,1225,9.91
6200,856,5.99
6572,192,2.22
2340,2946,8.99
3610,6284,2.92
8111,2200,7.62
8782,3401,15.29
7961,7636,1.5
2814,9439,13.98
9913,3570,12.1
3688,4583,1.47
9543,5779,2.1
9027,11111,15.09
4635,3339,16.54
1668,3348,9.2
9221,6717,12.57
4134,5974,16.37
5519,11043,9.58
5613,3752,5.34
9729,8213,3.5
2425,11009,0.8
9649,3562,13.32
7360,3479,7.25
6237,9699,6.63
8572,8874,11.52
3451,2403,5.48
4178,7710,15.65
5594,4559,4.93
8428,861,19.17
8977,787,5.55
2321,2239,13.86
1250,7043,2.62
7176,4087,6.25
6361,10910,9.43
2663,3290,1.55
4585,10843,16.53
4592,762,19.92
2072,8401,8.08
2740,4128,6.67
8805,5258,8.46
6032,6771,4.96
5666,11087,18.28
2801,8307,4.12
4241,11043,11.51
2811,3965,9.66
5852,9685,17.26
6162,7915,7.17
4254,7372,5.8
9135,6997,15.78
6179,9735,5.56
7460,8067,19.23
7550,8385,13.52
6136,7453,19.86
6678,10960,4.06
8080,10757,0.8
6479,4330,16.04
9033,8306,8.34
3292,1788,13.55
4234,4747,5.23
4979,1284,3.74
9103,8193,12.82
1379,5414,16.36
1042,92,19.56
9988,7955,19.19
6911,1040,1.75
4250,1084,15.1
1552,6783,4.26
9961,421,6.34
6659,1140,2.19
1024,1199,14.99
6784,6912,1.2
1852,8265,8.09
7866,1164,11.09
5719,7697,18.48
2347,2757,11.13
5435,10876,17.16
3018,1845,6.03
1702,1812,1.13
7818,2446,17.26
7314,5811,7.33
7595,6297,4.06
3539,5501,0.94
2047,8946,15.69
5829,9054,3.34
1372,3745,6.28
4083,1884,10.56
8673,5783,7.96
6528,2060,14.29
4325,9958,18.42
6490,1259,14.9
4850,889,6.37
9850,7765,10.84
1474,3281,13.19
5297,10327,8.63
3533,2596,1.1
9979,3758,6.4
6546,6642,19.37
2386,6997,10.5
2188,3869,17.36
5500,10930,0.63
7724,6334,8.88
3575,7792,4.29
5377,8457,19.65
3534,3804,1.79
1996,5385,15.38
2783,2565,16.24
4019,4010,15.18
2680,8273,17.41
1524,9586,15.23
5815,8038,16.63
1732,9784,8.43
1671,5654,10.6
6197,9404,8.36
1221,1193,4.05
2730,6060,8.14
7992,422,17.93
2512,9874,2.36
3865,3278,3.79
4723,4290,3.78
2760,8642,13.34
1176,3796,17.11
1548,7,7.54
3946,2897,17.82
7685,975,4.46
2855,2659,5.61
2369,10544,2.06
4680,9994,15.45
1272,7632,13.0
2635,8844,13.0
1808,4196,0.41
5455,9538,1.18
6235,1326,0.53
3322,9929,14.11
8856,10853,12.94
6831,3147,13.21
9054,2073,5.79
9926,9055,5.89
1237,8807,3.42
6166,6845,6.98
7106,3040,4.71
1387,5770,18.24
4675,5544,7.27
7868,3688,7.86
5174,2498,14.55
6159,7694,13.08
6200,7044,12.55
4802,9426,16.58
4340,6647,2.33
7910,9328,15.92
8362,8659,11.34
6602,362,2.75
1833,10372,5.76
4088,10235,5.64
5620,2787,14.29
4435,5118,14.8
9429,8496,8.88
3240,9831,8.03
2811,5679,4.1
8115,7670,4.29
4146,2782,19.27
4082,10113,14.07
1641,7891,4.76
3228,7285,12.82
7105,8060,5.6
4156,5888,0.83
4295,1067,5.33
2297,4769,14.91
6760,10891,4.9
8285,1942,10.39
3504,10964,19.46
5822,2771,11.29
4885,5261,2.15
4571,8574,19.65
2281,4008,19.58
6492,9902,6.45
9835,10333,6.57
6261,6763,19.13
5077,10497,7.56
9446,8935,7.28
1028,999,0.02
4471,5488,6.42
2670,8110,7.24
1344,6029,3.67
8984,8164,14.11
1925,6399,0.58
4506,2013,16.76
9901,9554,9.98
3957,10390,19.01
9507,10815,16.07
7485,7675,13.31
4025,10511,12.47
8260,11071,18.36
2874,4670,13.46
6797,7473,2.85
5632,1821,16.95
2684,8047,16.93
1730,1900,0.65
2455,5829,0.16
7007,9462,5.21
9907,3249,17.06
7073,9115,1.77
9161,4880,2.85
7353,7736,5.76
6606,4579,5.87
5385,4745,4.91
3712,2133,3.4
6399,6301,3.39
1602,3570,5.87
8742,6092,3.52
9348,9661,8.12
9667,8477,17.61
1006,2662,18.21
5817,1658,8.56
3182,3484,15.31
3804,5863,4.11
4396,6777,17.22
1144,871,4.62
4993,517,18.6
2153,4600,1.95
2886,8730,1.79
9105,6689,11.07
2006,9442,10.45
3613,1380,19.14
8690,7860,13.61
3259,9364,9.02
6804,2059,15.92
9261,6819,16.84
8568,8696,18.2
5098,342,6.65
6900,1206,15.42
5620,8566,6.41
3418,769,2.65
9905,11050,3.97
2085,9485,14.78
3989,7197,19.89
2249,7690,19.95
9230,3460,8.76
7582,7721,10.81
2965,2591,14.34
7629,10788,14.75
6660,8204,0.07
9259,135,17.59
8641,9933,19.7
6368,1947,1.24
4294,8206,13.18
9358,3356,16.95
3600,9552,12.35
2745,8087,11.56
9627,8023,2.22
9919,7987,0.38
7214,5603,18.09
3325,11083,7.28
6111,11074,11.64
8880,7750,14.78
1236,6241,0.01
2057,10938,12.54
7518,7670,12.41
3505,10404,1.19
8670,6272,7.96
1805,5099,19.55
5823,5344,8.16
6383,7842,19.66
9657,8017,17.64
4514,10987,4.32
2269,10780,3.43
2746,7609,15.81
3468,4492,18.05
8200,2312,9.36
3985,9884,4.69
4763,306,17.4
5582,11037,15.8
6072,1092,8.36
9011,5915,7.36
6689,2983,6.9
7667,8199,3.99
6413,4742,4.76
6834,683,9.14
7007,5732,11.65
9514,10472,18.54
5296,5527,7.63
1629,1407,17.69
2552,6250,12.06
9861,1039,14.31
1376,7071,4.49
9023,4532,3.36
1858,11006,2.28
1884,7660,19.95
3046,487,1.79
9609,9939,2.65
9288,4985,19.17
9124,9857,14.32
7874,4789,6.37
5722,8694,10.65
6266,1888,4.8
6909,10301,19.29
1416,7953,4.58
1972,8419,3.37
8201,11062,14.06
7109,2051,12.46
1423,1628,12.93
8375,3046,9.89
9468,10756,12.11
9444,4290,3.89
5773,7405,10.51
3111,3937,16.96
2178,2222,5.63
1286,2427,4.27
2665,1862,18.65
7952,4845,16.2
6042,4721,14.6
2329,5141,16.91
6318,9000,17.57
4493,5803,4.57
6576,1951,1.6
8110,5665,10.8
9130,9014,14.18
7411,10724,16.45
4115,3022,9.29
5579,3099,14.31
4218,9126,5.63
2448,8276,19.48
6735,10811,18.5
3399,3690,10.81
7950,1594,0.26
3497,4301,13.55
8036,2787,19.53
2568,7228,13.39
6286,5501,17.6
5605,8954,6.58
1773,1688,0.14
1909,5914,0.81
7410,8303,1.96
2932,7461,3.96
7603,4718,17.84
1802,2910,3.99
9368,8220,16.36
7798,143,19.64
8551,9244,1.59
5544,6698,4.73
8471,1069,15.38
8808,5862,0.93
7870,1099,12.3
4928,4137,9.98
2584,10946,11.57
8616,3023,2.49
3959,9654,0.68
7220,9463,16.66
1436,3585,2.75
8885,8314,4.07
8310,545,17.65
6430,7934,17.52
7082,9565,6.19
1012,574,6.15
5187,9592,7.63
4102,8246,17.15
5533,1838,1.38
7149,5170,12.44
3013,5040,14.65
4135,957,6.83
9744,10808,12.08
3420,9051,5.08
8496,8005,3.31
4181,5272,3.79
7528,8723,18.71
9380,5307,2.95
6828,1557,12.06
9658,8343,6.08
3902,2767,5.86
4774,9802,12.99
9915,10597,0.48
8675,2248,8.94
9379,5296,12.06
1510,2345,1.1
8237,6846,11.69
7537,7478,2.84
5461,1884,9.41
2577,942,8.58
5488,7138,9.11
4937,3415,14.04
4104,674,18.77
1466,11063,18.05
6136,1799,13.75
8556,1540,5.67
4757,2174,1.45
1099,9231,9.52
2937,4723,6.11
8912,4317,12.66
5284,6965,4.22
4398,3990,14.53
4658,2845,15.0
5864,11026,4.94
6150,1064,5.05
5803,2518,4.9
3883,1597,19.75
1445,9023,19.79
1986,8791,11.3
1024,195,2.33
7194,8392,1.65
8956,9427,16.12
1870,2318,15.64
7137,5085,6.84
2150,9024,2.51
8834,10069,3.95
4632,3815,0.84
7525,6137,8.0
2395,5789,18.98
7223,1244,12.97
5447,3489,4.71
7404,5380,15.64
3026,4422,4.57
4239,6337,8.8
6455,1328,8.5
4908,2446,7.31
8579,3253,16.44
7109,3438,3.65
6042,9635,7.21
9867,8501,19.33
5744,2956,6.92
9678,8736,3.79
5531,2529,13.51
4606,3842,11.1
9419,1943,9.45
1001,8089,12.4
1499,6050,1.7
8505,10354,13.84
5241,10046,10.65
9278,7375,11.37
3942,4599,6.94
8588,6653,7.8
4135,956,2.91
8001,9933,8.55
9244,9480,14.51
6349,2901,3.25
5725,5530,14.69
2909,1059,16.45
2966,2563,0.75
3860,6952,2.36
9603,7865,12.32
8393,2671,2.51
6330,7007,8.19
9383,6320,4.07
2089,4984,4.56
3353,4884,13.91
6553,2927,2.72
1257,4965,3.15
7706,3640,4.65
7325,4211,14.56
5791,10124,13.55
9859,7937,3.27
3273,6474,13.84
2813,10450,10.17
3556,8165,1.23
1306,3728,9.89
8201,2394,14.87
8201,10391,16.67
9305,2580,19.62
5222,2427,3.9
4052,8962,19.45
9816,11110,13.32
4783,10174,0.45
4645,9865,14.54
8136,601,19.37
5402,7950,3.86
1099,8079,16.84
6294,1255,5.03
4149,2169,6.09
8659,9352,1.94
4952,9497,2.78
2807,8014,3.93
7198,7403,19.41
4930,6473,4.49
1959,6327,0.77
1896,4599,17.11
4189,3709,2.71
1093,5644,9.37
3090,5964,13.45
1797,1842,16.57
5768,7612,12.62
4010,7106,12.57
3248,6887,10.51
8778,2527,13.53
8200,8817,5.68
2742,3871,1.91
1872,392,8.76
9358,4323,17.06
5048,5409,11.72
9684,10181,3.82
2506,3788,16.41
2050,7554,16.02
4380,10275,3.12
3224,3326,13.23
3024,10939,10.12
1854,8496,10.18
9229,6788,14.0
5980,9009,2.99
9224,5623,18.6
4078,6005,12.0
3058,436,2.37
7522,4605,3.47
2061,2197,4.52
2609,9317,17.35
9026,5830,15.1
8927,7740,18.14
6541,374,16.28
1700,2478,9.9
5847,5739,5.88
4572,6401,13.9
9202,7622,9.42
6405,10109,0.44
4969,7110,6.05
2261,4760,1.72
1697,4329,13.89
9001,1040,0.93
4843,3584,12.97
8562,74,6.5
1837,868,17.13
2280,8138,14.33
4137,7234,5.93
3001,3599,7.25
5208,2664,3.07
2822,960,6.69
6812,2313,7.13
4174,4217,9.02
4572,7308,10.51
1278,2148,8.18
8149,7378,0.98
2742,295,14.06
5210,5061,2.32
1064,4558,17.43
2417,5145,1.4
7027,13,9.74
1980,6233,7.37
7042,5767,13.84
8271,714,2.44
5808,5970,19.97
2057,636,4.6
5668,3270,12.26
6835,11011,4.94
2308,7132,6.29
2918,6044,6.97
6270,4981,6.26
3409,6539,11.88
3398,10399,0.82
5136,9546,3.78
5784,4820,15.08
2299,2195,17.69
1826,4304,19.69
7163,1530,0.95
7335,4093,18.98
3956,2237,5.34
4766,3219,1.78
7073,8051,4.19
4473,9216,1.74
4440,1985,13.21
1238,4011,12.29
5768,7049,1.57
4751,7950,7.9
7297,4838,4.0
1890,1303,12.48
7400,7849,13.19
8113,1206,5.33
6508,892,7.76
3222,7301,18.76
8031,7690,18.95
6865,2491,19.78
6062,10442,12.42
3738,6673,8.32
5608,7133,8.57
2828,7832,1.41
7371,6754,10.83
1650,10621,10.09
3788,9913,19.32
4544,5430,3.16
3047,8320,15.26
2272,8585,3.02
5819,4334,0.0
4902,9404,17.09
8734,167,14.21
9687,9682,7.97
5332,510,0.58
8481,8068,18.24
5356,10413,19.45
4462,8954,4.09
8472,6416,2.96
1240,443,19.61
5414,10549,16.26
5963,58,13.02
8229,1556,4.02
1788,6730,6.51
2066,5977,4.61
3902,8816,3.04
5717,2388,18.71
4328,4150,15.47
9263,2743,3.28
2431,5756,2.9
6972,6860,4.39
1349,3645,9.7
7177,5462,14.64
8800,8828,3.72
4675,2234,4.51
6903,1275,10.84
3926,11033,15.86
3911,10853,16.75
2923,8708,10.27
8360,10049,0.6
9697,6783,4.58
2144,1464,10.65
7511,6277,0.52
3758,2838,0.09
5512,10159,2.01
5454,11066,1.24
4712,3803,8.42
7822,1818,17.52
4602,3311,6.72
4944,6782,7.52
1950,9236,14.8
7476,7742,2.97
6092,9110,5.6
1708,3628,12.32
9730,3619,17.2
5683,5500,15.47
9132,11082,2.65
3895,4050,3.27
8573,968,12.34
1637,4815,12.63
8928,5032,11.21
9219,5034,13.44
1321,2749,9.03
9982,4864,2.95
9124,1054,6.08
3589,455,16.84
7880,5651,12.11
8758,6501,11.07
2834,1726,18.51
1863,1280,17.34
5066,9295,11.53
4304,10954,8.56
2308,6636,11.98
9752,8259,9.36
1316,4562,12.32
8388,5153,4.25
6663,7834,7.12
8015,3089,7.47
8821,5225,12.49
1039,9454,14.46
4043,5376,10.49
2755,6901,0.77
7663,3606,9.31
3490,1254,5.9
4426,10077,9.53
9513,8823,5.09
1730,10896,13.56
9770,8329,2.11
4026,7891,9.18
3728,6539,4.01
4594,223,19.47
9677,1380,14.74
6656,9501,13.6
4203,4686,19.74
1399,3736,0.32
6770,2900,13.65
4175,3839,16.74
3334,10219,12.13
9787,10449,13.22
7948,9086,14.27
7706,10312,9.02
3027,10123,2.09
3210,6885,11.52
1135,5320,9.85
3589,6185,16.55
6324,10126,18.8
8486,3498,18.9
1724,1768,3.89
8500,2282,3.21
3177,9688,13.0
6400,7991,2.44
3252,2190,10.17
8484,5454,10.63
1476,905,14.35
9573,7230,12.04
4672,7716,1.25
3891,2530,12.28
8496,9090,18.74
2774,9714,4.17
4722,1782,15.2
2588,8077,2.06
9070,6744,1.11
6023,2871,5.67
7465,6014,6.07
9936,11107,18.01
2640,8751,6.57
8580,10622,5.95
3697,6594,17.51
7870,5146,3.68
4348,1546,12.58
1329,6913,12.79
8089,3099,16.27
9981,10990,17.07
2984,3581,5.33
2071,4983,8.01
7146,10976,7.81
4046,9141,12.34
5144,3348,2.27
5640,2683,11.63
4174,3630,0.08
9437,7333,3.06
1802,9223,9.82
8334,5017,6.02
6422,3786,8.49
4344,8423,9.19
7422,4256,16.93
7157,4708,19.97
7727,5603,6.15
5231,31,7.27
9951,5834,4.46
2561,9995,2.49
1812,1524,11.95
7551,8702,4.14
5935,9211,19.73
1163,6070,2.62
2554,10455,18.69
9235,3939,1.66
1560,9509,11.39
7755,9698,3.42
9469,5304,7.52
5097,1351,5.16
2163,3803,17.57
4212,1397,9.57
1875,10035,4.04
1651,7622,7.42
6695,2664,4.81
3916,745,1.78
1187,9570,1.94
7254,3616,15.66
3544,6785,0.16
1580,759,2.03
4132,890,9.92
8218,7830,19.8
2053,4799,8.83
3151,904,0.09
7417,6044,14.08
6128,11100,15.96
8786,6609,17.71
5370,10021,18.94
3176,8077,3.38
2204,7274,12.77
8140,7817,4.75
3848,1649,7.46
8694,2539,2.47
5174,6578,8.91
1822,3030,10.98
6891,9109,4.08
7756,4168,16.63
1870,5662,14.68
6503,6587,0.24
9514,5106,14.47
8078,10091,16.01
5497,1579,4.87
4945,2562,0.93
6405,5283,19.07
3586,5376,4.23
6494,6188,15.1
6269,2909,19.15
3575,6120,18.07
8394,1628,8.89
3107,5131,10.35
6734,1798,19.87
4341,10572,3.09
4747,2787,2.67
5480,8983,10.13
8315,2194,8.28
1826,464,19.41
1173,3002,0.05
8770,5777,9.04
6129,9533,19.26
4167,8474,3.04
1501,10261,11.6
9788,8949,16.67
5528,5166,18.49
8942,716,9.44
1404,639,5.33
4561,679,17.67
4424,935,14.26
8338,5272,12.65
2566,3300,12.39
9804,10435,9.12
2440,10002,5.66
6531,5226,1.51
6137,3603,7.1
5864,7850,12.0
2617,8948,16.47
6928,6321,4.14
1652,8152,7.17
6486,5250,4.62
6035,3473,19.73
9444,3489,15.36
3686,108,16.38
5984,3013,10.74
1044,10696,16.4
2942,10326,0.99
3088,6779,19.31
1621,2920,1.27
5627,6559,10.99
8095,5995,19.66
1235,8603,10.18
8293,583,7.55
8139,1916,16.91
4475,8050,2.13
2279,2528,12.44
8534,1959,17.34
7639,1515,9.64
6757,8075,12.41
1571,9790,8.76
6587,4117,18.63
7382,1222,16.91
4395,856,0.43
2493,9577,15.6
4237,549,9.0
9085,9556,6.46
8316,7614,9.27
3279,7964,2.11
6800,2161,11.48
5904,5061,9.53
6270,8164,13.1
7282,5095,11.82
7326,3657,7.03
6118,8692,15.45
1562,10944,6.9
5312,10409,10.36
7618,3431,6.49
8428,6925,19.99
4038,9408,18.63
6038,1368,10.23
3581,4919,4.12
4298,8991,16.67
7507,5988,10.44
9601,9141,1.88
4289,250,9.93
5213,5875,15.24
9080,6333,4.51
4848,5357,7.68
7927,5105,10.43
4637,10254,15.78
4620,5,2.75
3857,6973,4.52
1271,7238,5.8
9849,8709,7.89
9585,10348,2.11
5913,8867,11.87
6974,1383,16.5
9358,2678,1.68
9183,7250,3.66
9002,4721,6.06
6936,8095,19.23
5133,1511,8.26
5102,7911,5.58
7610,9215,9.76
4149,3224,18.75
9767,7384,3.83
7937,10985,3.07
9626,5799,2.71
4636,7286,10.32
4241,464,6.5
8796,6908,12.69
1545,8322,4.33
1294,4261,2.01
9850,8491,17.27
9034,9934,15.2
7956,5187,0.65
7850,4187,14.61
4540,9138,15.21
8088,4189,13.74
7212,2477,12.31
1463,2813,1.99
7304,8785,12.89
2834,1802,15.39
6921,9482,0.4
8695,4703,14.67
7224,5903,8.47
1421,8557,9.95
7380,9720,12.6
2616,10806,3.78
8407,3722,11.96
9072,1274,16.69
9030,6256,9.73
3265,3560,16.54
8261,10248,12.56
5610,6506,5.27
4718,10806,18.15
9678,7400,19.57
3246,1172,12.14
4619,9635,6.75
7486,1222,10.16
1429,1473,2.71
9073,3279,12.51
7314,10449,11.9
9526,6910,5.2
2713,10939,9.71
4171,8553,3.3
4599,5020,4.66
4344,4482,9.03
4705,3481,11.02
4802,7711,2.46
7612,2088,8.3
5394,8896,2.46
5279,700,16.44
5613,3353,2.93
8215,3718,17.76
7286,4618,15.36
7023,7747,16.25
2208,2878,14.58
5649,9669,17.37
3526,9687,15.81
8663,8973,11.51
2565,5248,8.92
7787,1873,16.83
6985,3377,3.18
7135,6540,10.23
3728,7481,12.35
8001,6993,9.8
7865,9621,17.6
8488,8311,7.89
3627,7280,2.79
8340,1405,11.54
1395,9287,19.01
4633,1411,8.07
4406,4126,2.11
5460,633,5.4
5954,1281,4.3
8156,6499,19.95
5836,2285,7.58
4302,383,13.95
2966,1046,2.29
3460,2671,18.28
4120,5896,1.92
8856,10668,3.14
7372,5279,16.06
6751,7587,14.85
7114,444,5.76
8575,1273,12.58
5408,6476,10.79
2162,8549,6.43
2397,462,10.19
1003,7946,19.62
3631,3002,17.45
1573,1542,13.65
2058,223,18.99
4685,9535,12.03
2126,2892,13.41
3397,2917,13.68
9714,59,15.18
5480,5440,0.48
8055,1958,0.51
9500,2027,5.96
1559,770,13.69
3177,127,0.35
3303,8021,3.84
7513,2853,10.09
1816,10977,19.86
3617,1271,13.42
3039,7280,11.36
9426,5497,15.11
4935,1303,15.58
8354,10152,13.59
7976,9627,7.26
5883,3617,6.02
5600,1810,1.07
3573,5923,2.7
9717,802,8.97
9042,2703,16.64
1532,2366,18.6
4390,6408,10.68
2136,10268,7.48
5750,3779,9.27
2144,8042,11.06
3206,10224,14.17
3239,581,9.4
4996,628,5.3
2902,3553,1.16
3356,928,5.86
5906,4924,2.98
9647,5435,17.79
2440,9352,14.77
4480,2469,19.24
4941,8120,4.16
4679,6468,2.74
8597,1429,1.56
4103,10275,9.65
3831,4967,16.79
2508,9295,19.94
1370,7262,3.81
1213,10567,1.32
4740,8785,15.76
5669,10219,9.46
6306,5774,16.16
6882,2627,7.35
9730,9341,12.05
7069,3049,3.25
5354,3100,6.81
3666,8931,16.13
5168,3763,5.23
5022,7818,6.44
6736,2575,4.88
1680,3362,18.21
9660,6358,1.41
9850,3790,7.51
6206,8545,12.17
6635,6693,8.26
7232,2352,11.25
1490,4153,0.8
6863,4219,0.54
2390,6643,0.67
2686,3601,13.94
8763,10367,6.32
3321,1147,19.12
2149,8079,0.68
7275,9836,18.28
7672,10781,15.19
8258,6086,2.88
4176,9816,8.78
9409,9294,10.99
3421,4990,13.44
3296,8058,14.98
1253,2087,9.15
5725,7896,14.13
7696,3329,18.24
3944,6539,4.1
5679,10408,12.13
8415,6792,3.68
9202,8770,2.84
2065,8815,5.92
8013,4223,15.76
1161,4375,12.62
9249,2106,17.19
8839,2529,18.83
5390,2942,8.48
1341,9789,15.65
9494,10278,13.35
2982,5111,3.95
9472,6869,15.23
5712,5373,7.49
6845,4224,11.11
9996,10855,7.44
1619,3300,0.57
9196,1011,2.54
7822,9623,2.73
2767,3008,18.47
8238,8663,17.4
8418,6337,16.01
7312,10957,11.11
9272,1952,14.92
4853,10493,13.3
1497,5857,7.73
5995,7973,0.45
8761,5847,5.51
8137,1927,5.88
5032,853,4.86
9579,5761,4.91
2543,4669,11.71
6025,1883,3.55
7166,40,6.11
4968,137,4.06
7809,3165,7.33
8240,1169,15.51
7337,2077,16.37
9664,10537,6.72
3732,10441,13.32
3202,991,16.49
8436,5984,8.52
9372,1525,3.32
9912,7122,14.53
5159,5132,12.82
2148,153,17.7
6381,11112,19.35
5862,394,19.43
5650,3316,11.56
3806,2747,3.82
6455,6936,0.59
3182,9593,13.68
6073,4247,16.52
6721,10348,17.75
3119,6286,12.96
2745,6422,2.94
6002,9447,2.7
8033,6359,4.04
8120,5321,14.03
5368,5537,8.2
7458,8021,13.34
4258,5221,11.86
2795,10231,2.58
1443,10556,8.23
1898,5150,10.72
7095,2554,10.93
9656,5720,16.91
9086,10255,19.96
9578,9203,14.77
2899,1160,0.27
2544,3505,2.1
6544,739,11.67
8611,2000,6.65
5292,7370,12.13
2459,10450,8.99
1919,2076,4.5
2043,2490,12.08
9862,10250,8.96
5194,11039,2.83
2996,4522,8.73
5705,1101,17.68
1659,1208,15.82
7043,1085,4.98
4644,2081,6.94
2369,1808,19.08
4144,1032,11.05
7527,59,5.31
6647,9036,17.17
3110,7094,15.94
4972,3795,14.43
3068,175,16.66
6608,5327,12.5
1834,4838,2.51
3226,1553,12.17
7888,3068,9.25
8081,3769,3.26
8724,10279,10.71
3124,7602,4.12
2630,1307,2.33
4410,8572,12.07
5146,7143,14.85
1414,9004,17.55
1716,8550,19.57
9519,6154,6.53
5527,9476,9.47
7641,10830,4.52
9514,5223,8.75
4964,8668,9.55
7545,10268,15.4
4735,9001,5.89
7090,3979,12.8
