order_date,customer_id,shipping_method_id,dest_address_id
2022-06-18 15:06:37,522,4,15
2024-06-26 15:06:37,1232,3,386
2023-02-08 15:06:37,1776,1,277
2023-09-12 15:06:37,673,1,987
2024-08-31 15:06:37,1969,2,818
2024-08-03 15:06:37,1971,4,24
2024-04-21 15:06:37,1711,4,304
2023-12-16 15:06:37,201,1,340
2023-07-19 15:06:37,515,2,399
2024-06-04 15:06:37,1133,2,557
2024-04-16 15:06:37,810,3,896
2024-12-09 15:06:37,1027,4,333
2022-11-30 15:06:37,1601,1,945
2022-11-25 15:06:37,1452,3,632
2022-12-15 15:06:37,1318,2,483
2023-01-10 15:06:37,1476,3,578
2024-10-31 15:06:37,395,1,673
2024-10-05 15:06:37,1303,4,797
2022-07-05 15:06:37,1402,3,413
2023-01-24 15:06:37,1023,3,617
2025-03-25 15:06:37,1072,2,142
2023-06-16 15:06:37,102,1,514
2022-09-11 15:06:37,1840,2,584
2024-07-15 15:06:37,980,1,16
2022-08-20 15:06:37,953,1,460
2022-07-04 15:06:37,708,3,615
2023-07-29 15:06:37,860,4,297
2023-11-14 15:06:37,1314,1,556
2023-06-26 15:06:37,1173,2,513
2025-02-11 15:06:37,381,2,237
2022-07-13 15:06:37,122,3,179
2025-05-17 15:06:37,936,4,384
2023-08-01 15:06:37,665,4,190
2022-12-28 15:06:37,1051,4,152
2025-05-06 15:06:37,899,2,642
2023-03-14 15:06:37,1586,4,64
2024-01-12 15:06:37,690,3,148
2023-08-17 15:06:37,354,2,829
2023-04-21 15:06:37,607,2,915
2025-01-06 15:06:37,77,1,518
2024-06-22 15:06:37,811,4,296
2024-01-29 15:06:37,1520,1,564
2025-01-17 15:06:37,960,3,285
2023-07-01 15:06:37,1745,3,829
2024-01-25 15:06:37,1534,4,644
2023-09-05 15:06:37,1548,2,628
2024-10-23 15:06:37,1103,1,296
2023-05-26 15:06:37,876,1,490
2022-11-05 15:06:37,176,2,867
2022-11-27 15:06:37,1990,3,213
2023-09-01 15:06:37,1159,3,548
2023-04-03 15:06:37,799,1,971
2024-06-05 15:06:37,1505,1,93
2022-08-23 15:06:37,1774,3,811
2023-12-22 15:06:37,1069,2,977
2024-06-18 15:06:37,930,2,843
2022-12-02 15:06:37,612,3,44
2023-09-06 15:06:37,1158,1,772
2022-10-29 15:06:37,211,1,356
2024-06-09 15:06:37,558,1,88
2024-12-12 15:06:37,254,2,913
2024-02-26 15:06:37,1993,2,165
2024-08-06 15:06:37,1410,3,655
2023-02-26 15:06:37,847,3,35
2022-08-23 15:06:37,455,3,209
2022-12-15 15:06:37,646,3,426
2024-04-23 15:06:37,1277,2,35
2024-09-16 15:06:37,1605,3,593
2025-05-15 15:06:37,1477,2,252
2025-05-04 15:06:37,588,1,803
2022-09-16 15:06:37,1561,3,789
2023-02-01 15:06:37,1461,3,647
2024-03-09 15:06:37,803,1,935
2023-11-27 15:06:37,102,1,652
2023-04-02 15:06:37,425,2,668
2025-02-03 15:06:37,1611,3,697
2023-08-13 15:06:37,1628,4,924
2023-11-01 15:06:37,780,4,667
2022-10-16 15:06:37,738,4,77
2025-03-09 15:06:37,1758,3,767
2022-12-21 15:06:37,1469,3,679
2023-02-19 15:06:37,972,3,515
2025-06-12 15:06:37,1480,2,999
2022-11-05 15:06:37,1957,4,574
2025-06-02 15:06:37,659,4,927
2025-01-06 15:06:37,989,4,798
2023-02-22 15:06:37,1406,3,463
2023-09-24 15:06:37,857,1,213
2025-02-14 15:06:37,1146,1,483
2024-05-20 15:06:37,916,1,444
2025-02-06 15:06:37,191,3,404
2022-08-31 15:06:37,1713,3,950
2023-07-04 15:06:37,1228,1,83
2023-09-29 15:06:37,300,3,782
2023-07-01 15:06:37,398,1,636
2025-03-15 15:06:37,1174,2,434
2022-07-15 15:06:37,1046,1,715
2023-07-27 15:06:37,245,1,873
2025-06-08 15:06:37,1035,1,273
2023-05-10 15:06:37,1090,4,3
2023-03-26 15:06:37,1255,3,989
2024-06-05 15:06:37,1429,3,623
2022-11-17 15:06:37,436,4,597
2025-01-11 15:06:37,530,1,657
2024-08-22 15:06:37,1848,3,445
2024-10-24 15:06:37,166,3,515
2022-12-10 15:06:37,6,4,149
2024-12-17 15:06:37,886,2,526
2024-08-05 15:06:37,1028,3,303
2023-06-19 15:06:37,1696,1,614
2024-02-11 15:06:37,1561,3,725
2024-10-24 15:06:37,672,2,668
2023-11-09 15:06:37,1460,3,751
2025-04-21 15:06:37,772,2,302
2023-06-06 15:06:37,382,3,353
2022-06-27 15:06:37,1241,1,109
2025-03-09 15:06:37,426,3,392
2024-05-04 15:06:37,471,2,771
2024-12-11 15:06:37,845,2,227
2022-09-23 15:06:37,1295,2,736
2024-09-19 15:06:37,754,2,121
2024-11-28 15:06:37,1372,3,237
2022-12-24 15:06:37,1973,4,118
2024-04-22 15:06:37,39,1,426
2022-07-08 15:06:37,1039,4,933
2024-09-11 15:06:37,466,1,401
2025-01-10 15:06:37,925,2,306
2023-04-17 15:06:37,789,4,580
2024-04-13 15:06:37,1527,3,608
2024-02-29 15:06:37,435,1,342
2024-12-27 15:06:37,442,4,564
2023-09-21 15:06:37,459,2,223
2025-02-24 15:06:37,1348,4,506
2023-01-31 15:06:37,544,1,535
2023-04-19 15:06:37,415,4,910
2022-12-05 15:06:37,911,4,97
2024-09-01 15:06:37,652,4,62
2023-05-31 15:06:37,702,4,342
2024-11-01 15:06:37,854,1,979
2024-06-10 15:06:37,368,2,875
2024-12-14 15:06:37,863,3,510
2024-05-30 15:06:37,1660,4,725
2022-12-13 15:06:37,348,1,398
2022-11-23 15:06:37,20,4,976
2025-05-21 15:06:37,620,4,915
2024-05-28 15:06:37,850,3,375
2023-07-19 15:06:37,1783,1,208
2023-01-03 15:06:37,916,2,328
2022-12-26 15:06:37,937,3,947
2024-07-26 15:06:37,470,3,897
2024-08-23 15:06:37,58,2,802
2024-01-07 15:06:37,1089,2,602
2022-06-14 15:06:37,498,2,989
2025-02-23 15:06:37,1888,2,851
2023-12-29 15:06:37,1531,3,65
2024-09-06 15:06:37,1556,3,263
2024-08-28 15:06:37,692,4,465
2025-04-04 15:06:37,10,1,607
2023-10-24 15:06:37,942,2,399
2024-10-29 15:06:37,514,1,435
2023-09-16 15:06:37,1792,4,512
2024-11-24 15:06:37,71,2,950
2024-01-03 15:06:37,1415,3,806
2023-09-23 15:06:37,122,3,723
2025-04-21 15:06:37,783,3,869
2022-11-08 15:06:37,1441,2,502
2023-03-03 15:06:37,1311,2,109
2025-06-12 15:06:37,1545,2,203
2024-06-18 15:06:37,563,4,891
2023-01-03 15:06:37,1323,1,610
2024-12-22 15:06:37,81,4,774
2023-10-29 15:06:37,423,3,533
2022-09-24 15:06:37,733,1,617
2025-06-09 15:06:37,778,4,708
2022-12-09 15:06:37,769,3,420
2023-06-08 15:06:37,355,4,635
2022-06-23 15:06:37,1431,3,104
2024-06-24 15:06:37,921,2,957
2024-06-27 15:06:37,1101,4,814
2022-08-21 15:06:37,1390,2,360
2023-08-30 15:06:37,845,3,425
2022-11-02 15:06:37,1704,2,946
2025-02-25 15:06:37,204,1,904
2023-06-01 15:06:37,1975,1,689
2024-07-13 15:06:37,560,3,133
2023-05-20 15:06:37,1529,4,929
2024-06-02 15:06:37,7,3,897
2022-08-18 15:06:37,1061,2,993
2023-05-08 15:06:37,1986,1,591
2023-07-11 15:06:37,509,3,785
2024-12-16 15:06:37,225,2,507
2023-06-08 15:06:37,1063,4,930
2025-04-19 15:06:37,1938,4,394
2023-08-08 15:06:37,241,4,734
2023-10-21 15:06:37,880,3,97
2022-09-14 15:06:37,390,1,315
2024-03-01 15:06:37,1926,4,645
2023-10-29 15:06:37,125,4,381
2022-10-09 15:06:37,1676,1,274
2023-11-27 15:06:37,1223,3,897
2023-08-28 15:06:37,1899,2,755
2022-09-07 15:06:37,1702,4,561
2024-06-24 15:06:37,651,3,211
2024-10-21 15:06:37,351,2,512
2022-09-20 15:06:37,788,2,17
2025-05-29 15:06:37,1515,4,934
2022-08-12 15:06:37,109,4,760
2023-04-14 15:06:37,788,3,463
2023-08-29 15:06:37,612,3,227
2025-05-01 15:06:37,1453,3,590
2024-06-19 15:06:37,1551,2,361
2023-06-19 15:06:37,1645,4,457
2022-10-06 15:06:37,1347,1,130
2025-06-13 15:06:37,1640,1,895
2025-03-30 15:06:37,1898,3,911
2022-11-15 15:06:37,1608,3,995
2025-01-28 15:06:37,1018,2,57
2024-01-30 15:06:37,240,1,212
2023-01-26 15:06:37,367,1,762
2023-02-01 15:06:37,270,1,18
2025-04-23 15:06:37,33,1,611
2023-07-02 15:06:37,1363,4,109
2022-10-15 15:06:37,674,1,718
2023-09-27 15:06:37,1446,2,886
2022-10-21 15:06:37,323,2,71
2023-03-16 15:06:37,1750,3,919
2022-08-08 15:06:37,1448,4,856
2024-08-22 15:06:37,454,4,453
2023-08-03 15:06:37,1690,4,157
2023-07-29 15:06:37,1159,4,101
2024-04-08 15:06:37,1618,4,324
2025-04-05 15:06:37,1529,2,997
2023-02-10 15:06:37,709,3,183
2023-07-02 15:06:37,1855,2,840
2022-11-09 15:06:37,258,4,8
2024-07-23 15:06:37,517,2,219
2024-08-28 15:06:37,518,4,532
2023-06-14 15:06:37,407,1,205
2024-04-08 15:06:37,1299,1,10
2022-12-17 15:06:37,295,4,728
2023-10-16 15:06:37,712,1,948
2025-01-09 15:06:37,1065,2,728
2022-07-03 15:06:37,887,4,563
2023-01-13 15:06:37,347,3,930
2025-03-24 15:06:37,1617,2,717
2024-12-07 15:06:37,1355,2,12
2022-12-17 15:06:37,1731,1,625
2025-04-10 15:06:37,1845,3,525
2023-06-04 15:06:37,1785,4,645
2024-11-03 15:06:37,639,3,116
2023-03-03 15:06:37,447,3,195
2024-11-11 15:06:37,1662,4,245
2024-11-26 15:06:37,534,4,717
2024-10-26 15:06:37,351,2,829
2023-04-19 15:06:37,159,2,560
2025-05-15 15:06:37,908,4,277
2024-02-13 15:06:37,956,4,673
2022-10-14 15:06:37,1700,4,713
2023-03-21 15:06:37,1612,2,990
2024-12-09 15:06:37,500,3,643
2023-12-12 15:06:37,1396,2,946
2024-09-28 15:06:37,149,3,691
2024-04-25 15:06:37,1789,4,142
2025-05-10 15:06:37,660,4,481
2023-08-09 15:06:37,1809,4,590
2025-02-28 15:06:37,984,2,591
2024-01-22 15:06:37,326,4,587
2024-07-16 15:06:37,169,3,966
2024-06-22 15:06:37,253,2,398
2025-01-17 15:06:37,983,4,416
2024-07-15 15:06:37,785,1,985
2024-09-11 15:06:37,1512,3,132
2024-07-13 15:06:37,1979,2,31
2023-03-24 15:06:37,1564,1,661
2023-07-20 15:06:37,885,1,845
2022-08-20 15:06:37,1116,2,925
2023-09-17 15:06:37,1632,1,384
2024-05-21 15:06:37,837,4,803
2022-09-16 15:06:37,1562,2,737
2022-12-21 15:06:37,1681,1,804
2024-05-13 15:06:37,722,1,582
2022-08-18 15:06:37,939,4,111
2025-03-28 15:06:37,789,4,439
2024-06-19 15:06:37,342,2,561
2022-10-30 15:06:37,708,4,671
2024-12-18 15:06:37,1492,4,37
2024-01-10 15:06:37,528,3,526
2024-06-28 15:06:37,466,1,990
2022-08-12 15:06:37,1180,3,36
2024-01-24 15:06:37,1091,3,148
2023-02-26 15:06:37,1746,2,203
2024-07-31 15:06:37,119,3,401
2024-10-20 15:06:37,1065,3,865
2022-07-10 15:06:37,1253,2,847
2023-02-08 15:06:37,263,3,551
2024-02-12 15:06:37,1806,2,569
2023-04-04 15:06:37,1010,3,264
2025-02-08 15:06:37,1378,2,795
2023-04-14 15:06:37,1625,3,148
2024-09-22 15:06:37,1433,1,662
2024-08-25 15:06:37,1129,1,925
2023-09-18 15:06:37,1366,2,380
2023-11-15 15:06:37,721,3,972
2024-03-17 15:06:37,717,4,799
2022-06-15 15:06:37,636,4,738
2025-03-02 15:06:37,248,3,521
2022-07-05 15:06:37,842,4,275
2022-10-02 15:06:37,1289,1,849
2022-07-06 15:06:37,714,1,719
2024-10-25 15:06:37,1858,4,986
2022-11-28 15:06:37,439,3,167
2023-09-09 15:06:37,1054,2,829
2023-03-21 15:06:37,1733,4,370
2022-08-07 15:06:37,394,1,472
2024-08-19 15:06:37,1081,3,877
2023-03-03 15:06:37,164,4,970
2024-04-11 15:06:37,970,4,227
2023-09-13 15:06:37,267,4,968
2022-09-05 15:06:37,842,4,902
2022-12-24 15:06:37,259,1,193
2023-11-01 15:06:37,1909,2,338
2023-07-12 15:06:37,591,3,226
2023-09-27 15:06:37,120,3,575
2024-01-28 15:06:37,885,3,299
2024-03-13 15:06:37,242,4,180
2023-08-20 15:06:37,1889,4,825
2023-03-03 15:06:37,231,4,288
2024-07-08 15:06:37,680,4,53
2023-05-09 15:06:37,188,3,15
2024-06-13 15:06:37,1813,3,998
2024-06-27 15:06:37,1204,2,523
2022-07-23 15:06:37,1508,4,750
2022-07-17 15:06:37,222,4,782
2024-03-19 15:06:37,59,2,199
2023-02-03 15:06:37,378,1,853
2025-04-20 15:06:37,507,4,491
2024-10-25 15:06:37,1714,2,466
2024-07-04 15:06:37,1283,1,945
2023-02-17 15:06:37,963,3,878
2024-03-11 15:06:37,1939,4,796
2025-03-22 15:06:37,1063,4,71
2024-02-05 15:06:37,419,1,815
2022-07-21 15:06:37,1601,4,403
2023-01-15 15:06:37,792,3,246
2022-06-26 15:06:37,1839,1,873
2023-02-13 15:06:37,871,4,831
2023-08-03 15:06:37,1215,2,752
2024-05-30 15:06:37,1428,1,334
2023-08-21 15:06:37,82,3,986
2023-10-23 15:06:37,523,3,321
2023-05-29 15:06:37,655,1,409
2023-02-10 15:06:37,102,2,704
2023-06-03 15:06:37,884,3,519
2022-07-09 15:06:37,1874,3,62
2023-04-16 15:06:37,595,3,385
2022-12-30 15:06:37,778,2,582
2022-06-15 15:06:37,1158,2,422
2023-12-28 15:06:37,1424,4,998
2024-05-02 15:06:37,1971,3,564
2024-03-28 15:06:37,928,3,304
2022-08-14 15:06:37,1290,3,690
2023-06-17 15:06:37,1083,2,256
2024-12-11 15:06:37,276,2,90
2024-05-07 15:06:37,939,2,186
2023-06-03 15:06:37,318,1,112
2022-12-05 15:06:37,508,2,297
2024-03-07 15:06:37,146,2,490
2024-06-07 15:06:37,1477,4,825
2024-07-01 15:06:37,1973,1,3
2023-01-15 15:06:37,1333,3,589
2022-12-29 15:06:37,1821,2,414
2022-11-24 15:06:37,1332,1,163
2023-07-18 15:06:37,1568,1,858
2022-12-25 15:06:37,64,1,311
2024-09-11 15:06:37,774,2,853
2023-11-16 15:06:37,1560,3,61
2023-01-03 15:06:37,1708,1,716
2023-06-02 15:06:37,493,2,500
2025-01-04 15:06:37,1820,3,887
2023-05-22 15:06:37,537,1,630
2024-04-17 15:06:37,333,3,905
2023-06-22 15:06:37,1059,4,789
2024-01-19 15:06:37,873,3,686
2024-02-21 15:06:37,917,1,810
2023-06-07 15:06:37,1698,4,74
2024-07-08 15:06:37,884,3,263
2023-09-15 15:06:37,297,3,379
2024-11-02 15:06:37,232,2,937
2023-01-12 15:06:37,355,2,858
2024-04-19 15:06:37,936,4,42
2023-01-16 15:06:37,1027,1,121
2024-11-28 15:06:37,1413,3,384
2025-04-01 15:06:37,930,1,314
2023-11-19 15:06:37,340,1,648
2023-03-16 15:06:37,742,3,9
2025-06-02 15:06:37,1014,1,215
2022-06-28 15:06:37,1324,3,515
2022-06-27 15:06:37,66,3,522
2024-06-28 15:06:37,1621,4,374
2022-08-05 15:06:37,1122,1,102
2023-04-12 15:06:37,906,2,424
2025-02-28 15:06:37,1974,4,314
2022-07-07 15:06:37,1315,3,160
2023-01-10 15:06:37,464,2,259
2024-02-15 15:06:37,320,2,652
2022-10-27 15:06:37,442,1,792
2024-07-24 15:06:37,513,1,281
2023-04-06 15:06:37,1774,2,362
2024-09-28 15:06:37,1200,1,790
2024-12-10 15:06:37,556,4,423
2024-01-31 15:06:37,667,1,141
2024-02-18 15:06:37,1443,4,382
2022-09-29 15:06:37,711,2,768
2025-05-10 15:06:37,56,3,45
2025-01-09 15:06:37,1385,4,404
2023-12-19 15:06:37,372,4,190
2023-06-22 15:06:37,1762,4,350
2023-03-30 15:06:37,640,4,381
2023-06-16 15:06:37,496,3,144
2022-12-14 15:06:37,1072,4,26
2023-03-04 15:06:37,1592,4,667
2023-11-24 15:06:37,218,1,595
2025-03-03 15:06:37,749,4,705
2025-03-20 15:06:37,49,3,382
2024-03-11 15:06:37,724,1,6
2024-04-28 15:06:37,1432,4,44
2022-10-24 15:06:37,141,1,455
2022-08-26 15:06:37,373,3,134
2024-06-24 15:06:37,667,4,275
2022-06-19 15:06:37,1997,2,613
2023-01-01 15:06:37,1288,4,719
2022-11-04 15:06:37,1550,3,71
2024-08-24 15:06:37,10,2,241
2023-01-24 15:06:37,1564,4,960
2025-04-07 15:06:37,1704,1,505
2024-10-15 15:06:37,767,3,117
2022-11-28 15:06:37,1698,1,651
2022-08-05 15:06:37,582,3,373
2024-03-13 15:06:37,1700,1,100
2024-08-26 15:06:37,1558,3,290
2024-11-22 15:06:37,147,4,813
2023-08-08 15:06:37,1978,1,656
2022-06-20 15:06:37,50,2,252
2024-02-12 15:06:37,1580,1,552
2024-11-07 15:06:37,24,2,369
2025-06-10 15:06:37,581,4,803
2024-12-11 15:06:37,368,3,579
2025-03-29 15:06:37,791,3,576
2025-05-07 15:06:37,1893,2,615
2023-10-02 15:06:37,894,4,327
2024-01-08 15:06:37,912,2,725
2024-03-21 15:06:37,843,4,406
2023-12-11 15:06:37,1029,1,885
2024-12-14 15:06:37,346,3,355
2025-05-01 15:06:37,1884,3,591
2022-12-24 15:06:37,837,2,573
2024-09-27 15:06:37,1063,3,224
2022-06-29 15:06:37,1852,1,951
2024-03-16 15:06:37,615,1,777
2024-12-26 15:06:37,1682,2,152
2023-03-31 15:06:37,770,3,727
2024-06-20 15:06:37,777,1,133
2023-08-30 15:06:37,1615,1,657
2023-04-18 15:06:37,1275,4,91
2025-01-31 15:06:37,965,3,190
2025-05-20 15:06:37,15,3,391
2023-06-30 15:06:37,1330,2,384
2022-08-15 15:06:37,1657,3,196
2024-03-31 15:06:37,1273,4,167
2022-12-21 15:06:37,132,4,281
2023-09-11 15:06:37,684,3,57
2023-05-17 15:06:37,1154,3,179
2022-10-18 15:06:37,1758,3,428
2024-07-06 15:06:37,1795,4,681
2023-10-18 15:06:37,1412,2,573
2023-10-10 15:06:37,1579,4,745
2025-03-29 15:06:37,1241,4,86
2022-09-03 15:06:37,937,1,965
2023-06-25 15:06:37,1272,3,240
2023-10-14 15:06:37,1961,4,306
2022-08-14 15:06:37,1225,2,914
2023-05-24 15:06:37,1124,2,259
2024-04-04 15:06:37,585,2,160
2023-12-15 15:06:37,590,3,685
2023-09-01 15:06:37,649,2,16
2024-12-03 15:06:37,36,4,301
2023-03-06 15:06:37,117,4,87
2025-05-27 15:06:37,194,2,242
2022-09-09 15:06:37,1430,1,443
2023-11-24 15:06:37,1223,4,334
2023-11-22 15:06:37,775,1,24
2023-07-15 15:06:37,1524,2,387
2022-09-13 15:06:37,1486,4,511
2024-06-22 15:06:37,902,1,150
2023-05-12 15:06:37,463,2,174
2025-02-03 15:06:37,563,1,391
2025-01-07 15:06:37,403,2,304
2024-11-21 15:06:37,75,1,307
2023-01-09 15:06:37,66,2,82
2025-04-30 15:06:37,657,3,164
2023-01-24 15:06:37,1687,3,36
2024-09-24 15:06:37,1450,1,650
2025-03-26 15:06:37,380,4,850
2022-07-17 15:06:37,8,1,207
2025-01-27 15:06:37,1835,4,173
2023-06-16 15:06:37,1279,3,433
2024-06-03 15:06:37,847,4,208
2024-06-10 15:06:37,1010,4,113
2025-05-03 15:06:37,1366,3,596
2023-10-14 15:06:37,614,4,874
2024-06-02 15:06:37,1844,4,656
2024-01-02 15:06:37,1639,2,1000
2024-09-08 15:06:37,1021,2,475
2023-05-04 15:06:37,203,2,862
2024-02-24 15:06:37,244,4,961
2023-05-04 15:06:37,702,4,125
2024-08-13 15:06:37,1997,1,761
2023-04-01 15:06:37,822,3,801
2024-07-22 15:06:37,877,4,392
2023-12-25 15:06:37,937,2,802
2023-12-15 15:06:37,356,3,952
2023-06-30 15:06:37,107,2,569
2023-02-20 15:06:37,171,1,729
2022-10-14 15:06:37,895,1,305
2022-10-02 15:06:37,65,3,80
2024-12-26 15:06:37,557,2,183
2023-09-19 15:06:37,1928,4,383
2023-02-21 15:06:37,1818,1,476
2024-12-10 15:06:37,1607,4,390
2024-12-17 15:06:37,104,2,535
2023-09-02 15:06:37,1839,3,596
2024-10-28 15:06:37,1067,4,814
2023-05-01 15:06:37,1277,2,277
2024-02-22 15:06:37,1566,1,740
2024-07-26 15:06:37,1269,3,126
2023-05-17 15:06:37,1816,1,827
2022-08-03 15:06:37,449,2,146
2024-08-31 15:06:37,1751,3,625
2023-02-17 15:06:37,139,4,913
2023-06-12 15:06:37,348,3,467
2024-01-19 15:06:37,1392,3,775
2023-01-09 15:06:37,1194,2,491
2022-11-20 15:06:37,1463,2,514
2022-08-06 15:06:37,1478,1,937
2024-01-01 15:06:37,569,2,226
2024-09-23 15:06:37,300,2,596
2024-04-04 15:06:37,1022,3,308
2022-08-18 15:06:37,1434,1,726
2025-04-24 15:06:37,704,2,757
2022-12-25 15:06:37,599,2,282
2022-07-05 15:06:37,1916,2,226
2023-05-20 15:06:37,1272,2,350
2024-02-15 15:06:37,1024,2,927
2023-06-28 15:06:37,373,3,263
2025-02-04 15:06:37,1315,4,959
2023-06-29 15:06:37,615,4,626
2022-10-22 15:06:37,337,2,823
2024-06-16 15:06:37,300,3,674
2025-01-19 15:06:37,1970,2,188
2023-02-23 15:06:37,1129,4,14
2023-02-22 15:06:37,378,4,96
2024-08-25 15:06:37,198,2,510
2024-10-12 15:06:37,919,1,913
2023-01-30 15:06:37,470,2,845
2023-03-17 15:06:37,1629,4,492
2024-04-18 15:06:37,1828,1,887
2025-04-28 15:06:37,809,1,963
2023-12-01 15:06:37,1164,3,798
2025-06-06 15:06:37,953,3,568
2024-03-11 15:06:37,1869,4,553
2025-04-20 15:06:37,745,1,879
2023-05-21 15:06:37,1285,3,517
2022-10-09 15:06:37,583,1,312
2024-08-24 15:06:37,1473,4,857
2024-05-30 15:06:37,618,2,354
2024-03-22 15:06:37,721,2,738
2023-11-15 15:06:37,862,1,843
2024-01-28 15:06:37,1903,2,5
2024-03-18 15:06:37,947,4,994
2024-09-07 15:06:37,405,4,418
2024-12-16 15:06:37,1880,2,192
2022-10-10 15:06:37,1750,1,999
2024-03-08 15:06:37,239,3,831
2022-07-06 15:06:37,110,1,356
2024-03-22 15:06:37,341,2,873
2024-05-10 15:06:37,224,1,841
2022-06-27 15:06:37,626,4,795
2024-07-22 15:06:37,352,2,436
2024-11-23 15:06:37,1712,4,639
2024-07-01 15:06:37,677,1,375
2024-09-25 15:06:37,1185,1,464
2024-06-10 15:06:37,1158,3,935
2023-12-01 15:06:37,1157,2,694
2023-05-28 15:06:37,1502,2,809
2024-10-29 15:06:37,1778,4,761
2024-11-17 15:06:37,1950,4,169
2023-01-29 15:06:37,771,2,464
2024-08-15 15:06:37,366,2,943
2025-02-08 15:06:37,1029,1,782
2023-10-09 15:06:37,1058,1,980
2024-01-15 15:06:37,1381,1,152
2024-11-29 15:06:37,1756,3,36
2023-10-13 15:06:37,416,2,104
2023-01-26 15:06:37,1232,3,996
2022-12-10 15:06:37,1227,2,548
2023-07-17 15:06:37,639,4,380
2025-03-09 15:06:37,1758,3,790
2023-11-29 15:06:37,563,4,791
2023-02-07 15:06:37,1138,3,11
2023-06-08 15:06:37,57,1,270
2024-07-03 15:06:37,280,3,713
2024-12-17 15:06:37,381,3,631
2023-08-09 15:06:37,1293,3,746
2022-10-16 15:06:37,837,3,726
2024-11-08 15:06:37,1675,4,895
2025-03-16 15:06:37,810,2,765
2023-08-04 15:06:37,1439,4,841
2024-04-07 15:06:37,198,3,856
2025-02-16 15:06:37,1891,1,611
2023-09-28 15:06:37,917,4,863
2024-12-15 15:06:37,1608,1,546
2023-11-21 15:06:37,1133,4,289
2024-03-30 15:06:37,9,4,87
2024-09-19 15:06:37,69,2,274
2024-06-13 15:06:37,1016,1,381
2023-05-05 15:06:37,1914,1,558
2023-03-31 15:06:37,1579,2,269
2024-11-16 15:06:37,61,3,745
2024-07-26 15:06:37,703,3,319
2023-08-21 15:06:37,510,1,248
2024-03-18 15:06:37,1259,3,642
2023-09-05 15:06:37,214,3,839
2023-08-14 15:06:37,1982,4,104
2023-08-19 15:06:37,524,2,980
2023-11-23 15:06:37,122,2,866
2023-03-18 15:06:37,1850,3,731
2024-11-02 15:06:37,117,1,114
2024-01-10 15:06:37,679,3,986
2023-04-23 15:06:37,294,4,181
2022-12-07 15:06:37,172,2,935
2024-10-24 15:06:37,955,1,473
2023-07-06 15:06:37,1372,1,948
2022-12-09 15:06:37,104,1,227
2022-10-08 15:06:37,911,2,434
2022-09-15 15:06:37,1918,1,908
2025-02-22 15:06:37,1884,1,539
2022-11-08 15:06:37,801,2,620
2023-10-15 15:06:37,1896,4,633
2023-09-27 15:06:37,1697,4,464
2024-02-04 15:06:37,1125,4,590
2022-06-21 15:06:37,1945,1,205
2022-11-18 15:06:37,1640,4,53
2023-11-24 15:06:37,1926,2,966
2024-08-21 15:06:37,205,2,924
2024-01-13 15:06:37,1641,4,602
2023-02-01 15:06:37,1782,2,469
2023-10-25 15:06:37,1349,3,646
2023-12-02 15:06:37,754,2,779
2025-06-01 15:06:37,798,3,837
2024-10-27 15:06:37,403,3,655
2024-10-29 15:06:37,1201,3,404
2024-06-13 15:06:37,479,4,351
2023-09-19 15:06:37,707,3,824
2024-07-08 15:06:37,870,3,625
2022-07-10 15:06:37,1621,1,377
2025-03-31 15:06:37,265,1,867
2023-12-07 15:06:37,480,4,749
2024-06-25 15:06:37,1936,1,375
2022-08-13 15:06:37,1257,2,418
2024-03-17 15:06:37,1145,1,184
2023-04-30 15:06:37,1287,2,966
2024-11-17 15:06:37,758,4,540
2022-11-22 15:06:37,1286,3,828
2023-12-13 15:06:37,1242,1,779
2023-02-13 15:06:37,338,4,256
2023-09-06 15:06:37,1783,1,610
2024-05-13 15:06:37,1948,4,815
2022-08-02 15:06:37,373,1,75
2023-04-21 15:06:37,761,2,840
2024-06-23 15:06:37,1010,3,796
2023-12-20 15:06:37,919,1,300
2025-04-10 15:06:37,1096,4,694
2023-09-23 15:06:37,891,3,360
2023-04-26 15:06:37,449,3,14
2024-07-07 15:06:37,1533,1,286
2024-06-16 15:06:37,966,3,996
2024-10-10 15:06:37,596,4,275
2023-10-27 15:06:37,630,2,643
2024-03-22 15:06:37,1232,4,537
2024-02-12 15:06:37,1446,1,769
2022-12-15 15:06:37,942,3,396
2022-12-08 15:06:37,473,2,480
2025-06-11 15:06:37,1330,1,828
2024-08-08 15:06:37,242,1,138
2022-08-18 15:06:37,43,2,64
2023-10-07 15:06:37,1424,4,526
2023-07-07 15:06:37,1588,1,349
2024-04-11 15:06:37,1882,1,288
2024-01-26 15:06:37,202,1,247
2023-08-10 15:06:37,185,3,94
2024-08-27 15:06:37,846,2,896
2025-03-22 15:06:37,352,4,469
2024-05-04 15:06:37,222,1,282
2023-01-17 15:06:37,1736,3,177
2024-01-25 15:06:37,488,2,830
2023-01-24 15:06:37,875,1,279
2024-06-06 15:06:37,1736,4,704
2025-02-18 15:06:37,1533,3,359
2023-09-23 15:06:37,330,4,62
2023-05-16 15:06:37,1622,4,725
2023-04-13 15:06:37,1792,2,706
2022-12-03 15:06:37,1610,3,464
2024-03-18 15:06:37,1161,3,474
2024-03-17 15:06:37,1103,3,262
2022-12-08 15:06:37,71,1,85
2023-11-25 15:06:37,1861,1,387
2025-04-29 15:06:37,1438,2,320
